genre,date,count
Rapcore,1991,0.0
Rapcore,1992,0.0
Rapcore,1993,0.0
Rapcore,1994,0.0
Rapcore,1995,0.32
Rapcore,1996,0.0
Rapcore,1997,0.0
Rapcore,1998,0.0
Rapcore,1999,0.0
Rapcore,2000,0.0
Rapcore,2001,0.0
Rapcore,2002,0.0
Rapcore,2003,0.0
Rapcore,2004,0.0
Rapcore,2005,0.0
Rapcore,2006,0.0
Rapcore,2007,0.0
Rapcore,2008,0.0
Rapcore,2009,0.14
Rapcore,2010,0.0
Rapcore,2011,0.0
Rapcore,2012,0.0
Rapcore,2013,0.0
Rapcore,2014,0.0
Rapcore,2015,0.0
Rapcore,2016,0.0
Rapcore,2017,0.0
Rapcore,2018,0.0
Rapcore,2019,0.0
Rapcore,2020,0.0
Reggae rock,1954,0.0
Reggae rock,1955,0.0
Reggae rock,1956,0.0
Reggae rock,1957,0.0
Reggae rock,1958,0.0
Reggae rock,1959,0.0
Reggae rock,1960,0.0
Reggae rock,1961,0.0
Reggae rock,1962,0.0
Reggae rock,1963,0.0
Reggae rock,1964,0.0
Reggae rock,1965,0.0
Reggae rock,1966,0.0
Reggae rock,1967,0.0
Reggae rock,1968,0.0
Reggae rock,1969,0.0
Reggae rock,1970,0.0
Reggae rock,1971,0.0
Reggae rock,1972,0.0
Reggae rock,1973,0.0
Reggae rock,1974,0.0
Reggae rock,1975,0.0
Reggae rock,1976,0.0
Reggae rock,1977,0.0
Reggae rock,1978,0.54
Reggae rock,1979,0.85
Reggae rock,1980,0.0
Reggae rock,1981,2.17
Reggae rock,1982,3.06
Reggae rock,1983,5.02
Reggae rock,1984,4.03
Reggae rock,1985,2.08
Reggae rock,1986,2.62
Reggae rock,1987,2.24
Reggae rock,1988,2.29
Reggae rock,1989,1.82
Reggae rock,1990,1.55
Reggae rock,1991,0.74
Reggae rock,1992,0.99
Reggae rock,1993,1.55
Reggae rock,1994,1.01
Reggae rock,1995,0.49
Reggae rock,1996,0.86
Reggae rock,1997,1.42
Reggae rock,1998,1.35
Reggae rock,1999,0.83
Reggae rock,2000,1.42
Reggae rock,2001,0.96
Reggae rock,2002,1.3
Reggae rock,2003,1.27
Reggae rock,2004,0.37
Reggae rock,2005,1.08
Reggae rock,2006,1.45
Reggae rock,2007,1.72
Reggae rock,2008,1.18
Reggae rock,2009,0.27
Reggae rock,2010,0.97
Reggae rock,2011,0.57
Reggae rock,2012,0.39
Reggae rock,2013,0.44
Reggae rock,2014,1.02
Reggae rock,2015,0.3
Reggae rock,2016,0.49
Reggae rock,2017,0.41
Reggae rock,2018,0.0
Reggae rock,2019,2.0
Reggae rock,2020,0.0
Rock music,1954,0.0
Rock music,1955,0.0
Rock music,1956,0.0
Rock music,1957,0.0
Rock music,1958,0.0
Rock music,1959,0.0
Rock music,1960,0.0
Rock music,1961,0.0
Rock music,1962,0.0
Rock music,1963,100.0
Rock music,1964,92.0
Rock music,1965,92.31
Rock music,1966,100.0
Rock music,1967,100.0
Rock music,1968,100.0
Rock music,1969,41.18
Rock music,1970,37.4
Rock music,1971,36.63
Rock music,1972,36.36
Rock music,1973,21.28
Rock music,1974,29.82
Rock music,1975,31.55
Rock music,1976,45.65
Rock music,1977,24.66
Rock music,1978,27.72
Rock music,1979,30.77
Rock music,1980,18.18
Rock music,1981,32.05
Rock music,1982,23.8
Rock music,1983,28.09
Rock music,1984,23.39
Rock music,1985,25.69
Rock music,1986,23.26
Rock music,1987,23.06
Rock music,1988,20.87
Rock music,1989,26.3
Rock music,1990,23.45
Rock music,1991,19.67
Rock music,1992,17.5
Rock music,1993,17.86
Rock music,1994,21.38
Rock music,1995,21.07
Rock music,1996,23.46
Rock music,1997,24.37
Rock music,1998,24.36
Rock music,1999,24.29
Rock music,2000,25.66
Rock music,2001,18.68
Rock music,2002,25.11
Rock music,2003,19.73
Rock music,2004,17.58
Rock music,2005,16.33
Rock music,2006,18.42
Rock music,2007,14.56
Rock music,2008,18.05
Rock music,2009,18.13
Rock music,2010,18.92
Rock music,2011,17.56
Rock music,2012,19.0
Rock music,2013,16.36
Rock music,2014,17.56
Rock music,2015,17.39
Rock music,2016,19.29
Rock music,2017,19.01
Rock music,2018,16.96
Rock music,2019,20.67
Rock music,2020,20.0
Roots rock,1954,0.0
Roots rock,1955,0.0
Roots rock,1956,0.0
Roots rock,1957,0.0
Roots rock,1958,0.0
Roots rock,1959,0.0
Roots rock,1960,0.0
Roots rock,1961,0.0
Roots rock,1962,0.0
Roots rock,1963,0.0
Roots rock,1964,0.0
Roots rock,1965,0.0
Roots rock,1966,0.0
Roots rock,1967,0.0
Roots rock,1968,0.0
Roots rock,1969,0.0
Roots rock,1970,0.81
Roots rock,1971,0.0
Roots rock,1972,0.0
Roots rock,1973,0.71
Roots rock,1974,0.0
Roots rock,1975,0.0
Roots rock,1976,0.0
Roots rock,1977,0.0
Roots rock,1978,0.0
Roots rock,1979,1.28
Roots rock,1980,0.0
Roots rock,1981,0.0
Roots rock,1982,0.0
Roots rock,1983,0.33
Roots rock,1984,0.4
Roots rock,1985,1.39
Roots rock,1986,1.74
Roots rock,1987,0.41
Roots rock,1988,1.27
Roots rock,1989,0.78
Roots rock,1990,0.44
Roots rock,1991,1.1
Roots rock,1992,0.6
Roots rock,1993,0.39
Roots rock,1994,0.51
Roots rock,1995,0.32
Roots rock,1996,0.0
Roots rock,1997,0.0
Roots rock,1998,0.0
Roots rock,1999,0.0
Roots rock,2000,0.0
Roots rock,2001,0.14
Roots rock,2002,0.0
Roots rock,2003,0.11
Roots rock,2004,0.24
Roots rock,2005,0.4
Roots rock,2006,0.4
Roots rock,2007,0.0
Roots rock,2008,0.15
Roots rock,2009,0.27
Roots rock,2010,0.28
Roots rock,2011,0.28
Roots rock,2012,0.0
Roots rock,2013,0.11
Roots rock,2014,0.0
Roots rock,2015,0.1
Roots rock,2016,0.12
Roots rock,2017,0.41
Roots rock,2018,0.58
Roots rock,2019,0.67
Roots rock,2020,0.0
Soft rock,1954,0.0
Soft rock,1955,0.0
Soft rock,1956,0.0
Soft rock,1957,0.0
Soft rock,1958,0.0
Soft rock,1959,0.0
Soft rock,1960,0.0
Soft rock,1961,0.0
Soft rock,1962,0.0
Soft rock,1963,0.0
Soft rock,1964,0.0
Soft rock,1965,0.0
Soft rock,1966,0.0
Soft rock,1967,0.0
Soft rock,1968,0.0
Soft rock,1969,0.0
Soft rock,1970,2.44
Soft rock,1971,0.0
Soft rock,1972,1.4
Soft rock,1973,0.0
Soft rock,1974,1.75
Soft rock,1975,0.53
Soft rock,1976,3.26
Soft rock,1977,3.2
Soft rock,1978,3.8
Soft rock,1979,2.56
Soft rock,1980,0.0
Soft rock,1981,1.69
Soft rock,1982,1.97
Soft rock,1983,3.34
Soft rock,1984,2.42
Soft rock,1985,1.39
Soft rock,1986,0.58
Soft rock,1987,1.63
Soft rock,1988,1.27
Soft rock,1989,0.52
Soft rock,1990,1.33
Soft rock,1991,0.74
Soft rock,1992,1.59
Soft rock,1993,2.72
Soft rock,1994,0.67
Soft rock,1995,0.81
Soft rock,1996,0.68
Soft rock,1997,2.06
Soft rock,1998,1.95
Soft rock,1999,0.67
Soft rock,2000,0.18
Soft rock,2001,0.41
Soft rock,2002,0.0
Soft rock,2003,1.48
Soft rock,2004,0.85
Soft rock,2005,0.13
Soft rock,2006,1.53
Soft rock,2007,1.53
Soft rock,2008,0.59
Soft rock,2009,0.95
Soft rock,2010,1.1
Soft rock,2011,0.99
Soft rock,2012,1.41
Soft rock,2013,1.98
Soft rock,2014,1.15
Soft rock,2015,1.82
Soft rock,2016,0.74
Soft rock,2017,0.41
Soft rock,2018,0.58
Soft rock,2019,1.33
Soft rock,2020,1.74
Southern rock,1954,0.0
Southern rock,1955,0.0
Southern rock,1956,0.0
Southern rock,1957,0.0
Southern rock,1958,0.0
Southern rock,1959,0.0
Southern rock,1960,0.0
Southern rock,1961,0.0
Southern rock,1962,0.0
Southern rock,1963,0.0
Southern rock,1964,0.0
Southern rock,1965,0.0
Southern rock,1966,0.0
Southern rock,1967,0.0
Southern rock,1968,0.0
Southern rock,1969,0.0
Southern rock,1970,0.0
Southern rock,1971,0.0
Southern rock,1972,0.0
Southern rock,1973,0.0
Southern rock,1974,0.0
Southern rock,1975,0.0
Southern rock,1976,0.0
Southern rock,1977,0.0
Southern rock,1978,0.0
Southern rock,1979,0.0
Southern rock,1980,0.0
Southern rock,1981,0.0
Southern rock,1982,0.0
Southern rock,1983,0.0
Southern rock,1984,0.0
Southern rock,1985,0.0
Southern rock,1986,0.0
Southern rock,1987,0.0
Southern rock,1988,0.0
Southern rock,1989,0.0
Southern rock,1990,0.0
Southern rock,1991,0.0
Southern rock,1992,0.0
Southern rock,1993,0.0
Southern rock,1994,0.0
Southern rock,1995,0.0
Southern rock,1996,0.0
Southern rock,1997,0.0
Southern rock,1998,0.0
Southern rock,1999,0.0
Southern rock,2000,0.0
Southern rock,2001,0.0
Southern rock,2002,0.0
Southern rock,2003,0.0
Southern rock,2004,0.0
Southern rock,2005,0.0
Southern rock,2006,0.0
Southern rock,2007,0.0
Southern rock,2008,0.0
Southern rock,2009,0.0
Southern rock,2010,0.0
Southern rock,2011,0.0
Southern rock,2012,0.0
Southern rock,2013,0.0
Southern rock,2014,0.0
Southern rock,2015,0.0
Southern rock,2016,0.0
Southern rock,2017,0.0
Southern rock,2018,0.0
Southern rock,2019,0.0
Southern rock,2020,0.0
Surf music,1954,0.0
Surf music,1955,0.0
Surf music,1956,0.0
Surf music,1957,0.0
Surf music,1958,0.0
Surf music,1959,0.0
Surf music,1960,0.0
Surf music,1961,0.0
Surf music,1962,0.0
Surf music,1963,0.0
Surf music,1964,0.0
Surf music,1965,0.0
Surf music,1966,0.0
Surf music,1967,0.0
Surf music,1968,0.0
Surf music,1969,0.0
Surf music,1970,0.0
Surf music,1971,0.0
Surf music,1972,0.0
Surf music,1973,0.0
Surf music,1974,0.0
Surf music,1975,0.0
Surf music,1976,0.0
Surf music,1977,0.0
Surf music,1978,0.0
Surf music,1979,0.0
Surf music,1980,0.0
Surf music,1981,0.0
Surf music,1982,0.0
Surf music,1983,0.0
Surf music,1984,0.0
Surf music,1985,0.0
Surf music,1986,0.0
Surf music,1987,0.0
Surf music,1988,0.0
Surf music,1989,0.0
Surf music,1990,0.0
Surf music,1991,0.0
Surf music,1992,0.0
Surf music,1993,0.0
Surf music,1994,0.0
Surf music,1995,0.0
Surf music,1996,0.0
Surf music,1997,0.0
Surf music,1998,0.0
Surf music,1999,0.0
Surf music,2000,0.0
Surf music,2001,0.0
Surf music,2002,0.0
Surf music,2003,0.0
Surf music,2004,0.0
Surf music,2005,0.0
Surf music,2006,0.0
Surf music,2007,0.0
Surf music,2008,0.0
Surf music,2009,0.0
Surf music,2010,0.0
Surf music,2011,0.0
Surf music,2012,0.13
Surf music,2013,0.0
Surf music,2014,0.13
Surf music,2015,0.0
Surf music,2016,0.12
Surf music,2017,0.0
Surf music,2018,0.0
Surf music,2019,0.67
Surf music,2020,0.87
